status,url_length,digits_len,num_subdomains,domain_length,path_length,uses_https,count_hyphens,count_at,count_dots,suspicious_words,special_char_count,shannon_entropy
0,72,6,1,17,30,0,1,0,3,0,14,4.567145967883179
0,33,0,1,25,0,1,0,0,2,0,5,3.991215710201985
0,40,0,1,18,15,0,0,0,2,0,7,4.096439344671015
1,61,1,3,42,12,0,2,0,5,0,11,4.188854659062376
0,51,0,1,32,12,0,0,0,2,0,8,3.934284108361806
0,44,0,0,10,26,1,3,0,1,0,8,4.367633890971211
1,259,31,1,12,240,0,1,0,2,0,8,5.580021699729212
1,57,0,1,21,29,0,0,0,2,1,10,4.257618962553848
0,31,0,1,22,1,1,0,0,2,0,6,4.042433003725894
1,47,0,1,15,25,0,0,0,3,1,9,4.291097830714784
0,93,0,1,26,60,0,6,0,3,0,17,4.516918156090225
0,49,0,1,18,24,0,1,0,2,0,8,4.091665140378663
0,22,0,1,13,1,1,0,0,2,0,6,3.7544418457133446
0,45,0,1,21,16,1,0,0,2,0,7,4.224751985026255
1,105,10,1,29,59,1,1,0,2,0,14,5.243183761429186
1,109,7,1,21,3,1,0,1,4,0,12,5.141838917120721
0,40,0,1,33,0,0,0,0,2,0,5,4.165311532225102
1,24,5,0,5,12,0,0,0,1,0,5,4.0220552088742005
1,37,0,1,17,13,0,0,0,2,0,8,3.7843437452721784
0,152,0,1,13,131,1,20,0,2,0,26,4.417648855839261
1,124,22,4,46,20,1,0,0,5,3,19,4.8106749938153825
1,35,4,1,15,13,0,0,0,2,0,6,4.207435516759525
1,126,24,3,50,19,0,1,0,4,3,18,4.78196556036753
0,51,7,1,24,20,0,1,0,3,0,10,4.3048056172292535
1,126,47,1,61,10,0,4,0,3,0,15,4.8755641039481805
0,49,0,1,25,17,0,0,0,2,0,7,4.041701549837171
0,46,0,1,17,21,1,1,0,2,0,8,4.2924925977289545
0,31,0,1,16,7,1,0,0,2,0,6,4.018081793978685
0,45,0,1,15,23,0,0,0,2,0,9,4.29464636342018
0,36,0,1,27,1,1,0,0,2,0,6,3.967585764910526
0,56,5,1,29,20,0,0,0,2,0,9,4.454239966507295
0,54,2,1,19,28,0,0,0,2,0,8,4.3430572992462935
1,76,9,3,50,19,0,1,0,4,2,10,4.47759412602274
0,29,0,1,20,1,1,0,0,2,0,6,3.926272374139508
1,70,4,1,16,46,1,1,0,2,0,11,4.927297795696143
1,22,11,2,14,1,0,0,0,3,0,7,3.538310595615006
0,46,0,1,38,1,0,0,0,2,0,6,4.074191641642728
0,53,0,1,15,31,0,4,0,2,0,10,4.072286379811228
1,105,1,1,20,78,0,0,0,5,0,16,4.244506510338798
0,64,13,1,18,22,1,0,0,2,0,11,4.652518266288633
0,47,0,1,18,22,0,0,0,3,0,8,4.1878052142834346
1,126,39,1,61,10,0,4,0,3,0,15,4.734935850112207
0,37,0,1,28,1,1,0,0,2,0,6,3.9651533651611732
0,42,0,1,20,14,1,0,0,2,0,8,4.044003363657553
0,15,0,0,8,0,0,0,0,1,0,4,3.4565647621309536
0,44,7,1,13,24,0,0,0,3,0,8,4.481714572986074
0,71,0,1,23,41,0,1,0,3,0,12,4.363690782174053
1,72,2,0,25,20,1,0,0,2,0,10,4.804109773280683
0,48,0,1,24,16,1,0,0,3,0,8,4.103846168850305
0,29,2,1,22,0,0,1,0,2,0,6,4.28022625367366
0,71,15,1,17,46,1,2,0,2,0,10,4.538792239998412
0,32,1,1,24,1,0,0,0,2,0,6,4.093139062229566
1,59,23,1,18,34,0,0,0,2,0,7,4.719436431004371
1,55,0,1,28,20,0,1,0,2,0,7,4.27419875007773
0,26,0,1,17,1,1,0,0,2,0,6,4.026986833359286
1,32,0,1,12,13,0,0,0,2,0,8,3.7928377974034158
0,34,0,1,26,1,0,0,0,2,0,6,4.02085512047121
0,115,18,1,12,96,0,11,0,3,0,20,4.584273003685109
1,33,5,1,14,11,1,0,0,2,0,6,4.430313437343593
0,74,5,1,20,47,0,3,0,3,0,12,4.430416331956727
1,77,14,0,23,47,0,0,0,1,0,7,4.537247216966655
0,18,0,0,11,0,0,0,0,1,0,4,3.6835423624332306
0,62,3,1,22,33,0,1,0,2,0,9,4.242019247186534
0,56,0,1,17,32,0,3,0,2,0,10,4.349341698990737
1,53,9,3,44,1,1,3,0,4,0,11,4.187378181134056
0,27,0,0,15,5,0,0,0,1,0,5,3.9582291686698796
1,84,4,7,59,18,0,1,0,8,0,14,4.388834342272358
1,56,0,0,18,31,0,1,0,1,0,10,4.181719878492295
0,552,198,1,25,54,1,24,0,5,1,68,5.116324093262378
0,110,6,1,13,89,1,14,0,2,0,23,4.355414907728972
1,102,16,0,15,80,0,1,0,1,0,12,4.452721211511182
0,32,0,1,24,1,0,0,0,2,0,6,4.030639062229566
0,99,10,2,30,61,1,7,0,4,0,17,4.5107830155958215
0,19,0,1,10,1,1,0,0,2,0,6,3.2866294867861954
0,34,3,0,13,8,0,0,0,2,0,8,4.124083797069061
0,103,7,1,18,78,0,9,0,2,0,17,4.642268857768942
1,45,6,0,8,7,0,0,0,1,0,10,4.400310530134925
1,31,1,1,24,0,0,0,0,2,0,5,3.9101792788836396
0,24,0,1,15,1,1,0,0,2,0,6,3.5739348962840563
1,76,7,1,31,25,1,1,0,3,0,12,4.472797705277998
1,393,16,2,12,10,0,0,1,24,0,90,4.66996737084715
1,45,0,0,17,21,0,2,0,1,0,7,3.7641062971773547
1,36,0,1,28,1,0,1,0,2,0,7,4.030493056757481
1,409,83,2,25,9,0,17,0,3,0,28,5.844060674593076
1,76,11,6,68,1,0,3,0,7,1,14,4.544440382094529
0,24,0,1,17,0,0,0,0,2,0,5,3.7201755214643453
0,49,0,1,15,27,0,0,0,2,0,10,3.8763981728961534
0,40,5,2,13,20,0,0,0,4,0,10,4.143942707918268
0,29,0,1,20,1,1,0,0,2,0,6,3.857306856898129
1,22,0,1,15,0,0,0,0,2,0,5,3.697845823084412
0,34,0,0,15,11,1,0,0,1,0,6,3.642774150698464
1,121,17,1,57,9,1,3,0,2,2,16,5.014568688308387
0,64,0,1,10,47,0,1,0,3,0,11,4.406042680182112
0,38,0,1,29,1,1,0,0,2,0,6,4.0433370526326025
0,25,4,0,16,1,1,0,0,1,0,6,3.943465189601646
1,50,0,0,20,23,0,1,0,2,0,8,4.147277761308516
1,89,0,1,16,66,0,1,0,2,1,15,4.3445350405417695
0,58,0,1,28,23,0,1,0,2,0,8,4.109258202623769
0,29,0,1,22,0,0,0,0,2,0,5,3.8798938235206664
0,30,0,1,21,1,1,1,0,2,0,7,3.8729055953200566
0,71,7,1,16,48,0,2,0,3,0,12,4.279547564553813
1,44,0,1,35,1,1,0,0,2,0,6,4.25217217593812
0,58,0,1,16,35,0,3,0,3,0,10,4.120598995636049
0,56,0,1,47,1,1,0,0,2,0,6,4.1529762985916365
1,42,0,1,34,1,0,2,0,2,0,8,3.9284140071748546
0,36,1,2,13,16,0,0,0,3,0,8,4.329239931817578
0,38,0,1,30,1,0,0,0,2,0,6,3.865576855207248
1,33,8,1,24,1,1,0,0,2,0,6,3.861983513035609
1,35,0,1,27,1,0,0,0,2,0,6,4.028445159431229
1,47,0,1,38,1,1,1,0,2,0,7,4.014577353643514
1,29,1,1,14,8,0,0,0,2,0,6,4.142295219190902
0,32,0,1,23,1,1,0,0,2,0,6,3.890319531114783
0,67,2,0,10,50,0,7,0,1,0,14,4.1807194150129705
0,27,0,1,18,1,1,0,0,2,0,6,3.838039816898156
1,106,5,1,22,77,0,1,0,3,1,17,4.770262958032649
0,70,2,0,25,38,0,4,0,1,0,12,4.131678818062291
1,163,20,0,15,50,1,1,0,1,0,21,5.487155875754186
0,31,0,1,22,1,1,0,0,2,0,6,4.147114052043201
1,85,0,1,16,62,0,4,0,2,0,14,4.1538791628699565
1,44,0,1,22,14,1,1,0,3,1,9,4.191830766118721
1,54,0,0,14,33,0,0,0,1,0,7,4.0169528460159825
0,54,0,2,19,27,1,0,0,3,0,9,4.120835077024071
0,29,0,1,20,1,1,1,0,2,0,7,3.857306856898129
0,38,0,0,7,23,1,3,0,1,0,8,4.11583409216322
0,20,0,1,12,1,0,0,0,2,0,6,3.546439344671015
0,27,0,1,19,1,0,0,0,2,0,6,3.574357762129128
1,22,3,0,6,8,1,0,0,1,0,5,3.936260027531526
0,63,0,1,18,37,1,2,0,2,0,9,4.1331400906842966
0,73,0,1,25,41,0,1,0,3,0,10,4.0793174866422754
1,81,24,1,27,47,0,0,0,2,0,8,4.807589090064196
1,216,72,0,18,25,0,0,0,2,1,17,4.664456724836767
1,83,7,1,16,46,1,0,0,2,0,12,5.094549371859049
0,30,0,1,21,1,1,0,0,2,0,6,3.7647351787255054
0,25,0,1,16,1,1,0,0,2,0,6,3.943465189601646
1,38,3,0,19,11,1,0,0,2,0,7,4.0605744745287495
1,68,0,1,17,20,0,1,0,3,0,13,4.568957238806496
1,71,10,1,35,29,0,1,0,2,0,9,4.651468296336441
0,23,1,0,11,4,1,0,0,1,0,5,3.725104217943958
1,37,0,1,14,16,0,0,0,2,0,8,3.8179954344028957
0,28,0,1,19,1,1,0,0,2,0,6,3.780394654123195
1,43,0,1,34,1,1,2,0,2,0,8,4.126862359796814
0,36,0,0,7,21,1,1,0,1,0,7,4.041336376912015
1,50,0,3,42,1,0,0,0,4,0,8,4.229275070710713
1,44,0,2,36,1,0,0,0,3,0,7,4.056054210413333
1,128,21,3,50,20,1,1,0,4,3,19,4.802822322419825
0,58,0,1,19,32,0,1,0,3,0,10,4.338789030671456
0,66,0,1,17,41,1,2,0,2,0,10,4.101772916198385
1,241,48,4,63,171,0,0,0,5,0,23,5.2500268812169555
0,44,0,1,18,19,0,0,0,2,0,7,4.135234743489788
0,18,0,0,9,1,1,0,0,1,0,5,3.5724312513221195
1,39,0,0,14,18,0,0,0,2,1,8,4.131054782742918
0,46,1,1,17,21,1,0,0,3,0,9,3.969001629875992
1,51,0,1,22,21,1,0,0,3,2,9,4.122708431389979
0,25,0,1,17,1,0,0,0,2,0,6,4.023465189601645
0,37,0,1,24,1,1,0,0,2,0,10,4.260279974311011
0,52,0,1,16,29,0,0,0,3,0,9,4.087164421757808
0,26,0,1,17,1,1,0,0,2,0,6,3.767183467891461
0,25,0,1,16,1,1,0,0,2,0,6,3.753269689515108
1,34,0,0,13,13,1,1,0,1,0,8,4.091159812399539
1,56,0,0,17,31,1,0,0,4,0,11,4.238632217915386
0,32,0,0,12,13,0,1,0,1,0,7,3.9764097655573916
1,26,0,1,17,1,1,1,0,2,0,7,3.7192945256669785
1,77,23,0,23,47,0,0,0,1,0,7,4.672394904714273
1,57,10,1,21,29,0,1,0,2,0,9,4.569046154211971
1,59,3,3,41,11,0,3,0,4,0,11,4.314078007938377
1,102,23,0,15,80,0,1,0,1,0,12,4.653509504429943
1,39,3,0,13,19,0,0,0,1,0,8,3.9259265776147125
0,35,0,1,23,4,1,1,0,2,0,8,4.022000516883152
1,28,0,1,20,1,0,0,0,2,0,6,3.940759832540089
1,30,3,1,23,0,0,0,0,2,0,5,3.9898980954642873
0,101,0,1,24,70,0,10,0,2,0,18,4.292103743207837
0,30,0,2,23,0,0,0,0,3,0,6,4.256564762130954
1,44,6,3,35,1,1,2,0,4,0,10,4.172404562203418
1,39,0,0,22,9,1,0,0,1,0,6,4.118484911058994
0,90,5,1,23,60,0,5,0,3,0,12,4.320205398680322
1,34,0,0,15,12,0,0,0,1,0,7,3.9002708419385663
1,36,7,1,11,18,0,1,0,2,0,9,4.361052349254429
0,37,0,1,16,13,1,0,0,2,0,7,4.013111135723804
0,39,0,1,17,15,0,0,0,2,0,7,3.9552918860179607
1,42,0,3,33,1,1,0,0,4,0,8,4.0260298517012805
1,48,0,1,20,14,0,0,0,2,0,10,4.217280407143145
1,75,0,0,12,33,0,1,1,2,0,19,4.496639983852748
0,25,0,1,16,1,1,0,0,2,0,6,3.643074189428569
0,50,0,1,20,23,0,0,0,3,0,8,4.2410768800263705
1,92,3,1,17,68,0,3,0,3,0,15,4.508169533804176
1,31,1,1,24,0,0,0,0,2,0,5,4.0022680844408445
0,25,0,0,18,0,0,0,0,1,0,4,3.703465189601647
1,41,0,2,33,1,0,2,0,3,0,9,4.247557492317426
0,22,0,1,14,1,0,0,0,2,0,6,3.538310595615006
1,76,20,1,15,34,0,0,0,2,0,10,4.990705473685236
0,40,0,0,14,19,0,0,0,1,0,6,3.984183719779188
1,51,3,1,32,11,1,0,0,3,1,7,4.431558429909844
0,60,0,1,14,38,1,4,0,2,0,12,4.298499037874887
0,33,0,1,25,1,0,0,0,2,0,6,3.9801694078807643
1,131,23,0,23,66,1,1,0,2,0,13,5.338132706084332
1,68,0,0,15,46,0,1,0,2,0,12,4.206383385393942
1,51,11,1,22,22,0,0,0,2,0,8,4.370393420522319
1,45,3,1,17,21,0,0,0,2,0,9,4.374860596185443
0,67,0,1,16,43,1,2,0,2,0,11,4.1631047742433305
0,24,0,1,15,1,1,0,0,2,0,6,3.855388542207534
1,92,17,1,15,70,0,0,0,3,0,13,4.514613386287236
1,34,0,1,27,0,0,1,0,2,0,6,4.0796786498829745
0,54,5,1,13,34,0,1,0,2,0,10,4.388694214926111
1,40,0,1,33,0,0,0,0,2,0,5,4.165311532225101
0,70,1,1,17,46,0,5,0,2,0,13,4.359460567669649
1,18,1,0,4,7,0,0,0,1,0,5,3.6416041678685933
1,126,21,3,50,19,0,1,0,4,3,18,4.732936468701682
0,24,0,2,16,1,0,0,0,3,0,7,3.423533209849189
0,54,13,1,15,31,1,0,0,2,0,7,4.534993002516669
0,66,0,1,20,38,1,3,0,3,0,12,4.101530303607423
0,29,0,1,20,1,1,0,0,2,0,6,3.762310736133871
1,22,3,1,13,1,1,0,0,2,0,6,3.5383105956150054
0,78,7,0,16,55,0,4,0,2,0,12,4.586970655848723
1,98,0,0,16,36,0,1,1,3,1,15,4.452264983796034
0,44,7,1,14,23,0,0,0,3,0,9,4.399677289476146
1,124,24,4,46,20,1,0,0,5,3,19,4.850991174339642
0,45,0,1,16,21,1,0,0,2,0,10,4.216651363324027
1,48,3,3,28,12,1,0,0,5,0,9,4.246653522439335
1,28,0,0,6,15,0,0,0,1,0,5,3.896291529045928
0,63,0,1,26,30,0,1,0,3,0,9,4.273735280127661
0,58,0,1,16,34,1,2,0,2,0,9,4.366096081110661
1,51,15,1,42,1,1,4,0,2,0,10,4.4463601456385415
0,23,0,1,15,1,0,0,0,2,0,6,3.5342190211803413
0,23,4,1,15,1,0,0,0,2,0,6,3.5227119556807582
0,58,0,1,21,30,0,3,0,2,0,10,4.19629484952507
1,54,8,1,11,35,1,0,0,2,0,7,4.59508767840253
1,392,15,2,11,10,0,0,1,24,0,90,4.645019320721671
0,78,7,0,17,54,0,7,0,1,0,15,4.327078699661318
0,57,2,1,17,32,1,4,0,2,0,11,4.455182557796656
1,46,6,3,37,1,1,2,0,4,0,10,4.3523814564716385
1,43,0,3,25,10,1,0,0,5,0,9,4.016283580676733
1,51,10,2,14,9,1,0,0,3,0,10,4.539593233916254
1,53,3,0,20,26,0,0,0,2,0,9,4.236683427399852
1,57,2,3,40,10,0,0,0,5,1,9,4.26911057715128
0,30,0,1,21,1,1,0,0,2,0,6,3.8565647621309544
0,46,2,0,14,25,0,0,0,2,0,9,4.311074184082722
1,192,106,1,11,173,1,10,0,15,0,37,4.563780101231268
0,18,0,0,9,1,1,0,0,1,0,5,3.419381945646371
1,33,0,0,24,1,1,0,0,1,0,5,4.1272831343132905
0,22,0,1,13,1,1,0,0,2,0,6,3.663532754804254
0,28,0,1,19,1,1,0,0,2,0,6,3.7979026896829464
0,28,0,1,21,0,0,0,0,2,0,5,3.821296333684861
1,77,0,2,47,22,1,0,0,4,0,9,4.138132932345107
1,64,2,1,16,40,1,0,0,3,0,11,4.452569336880353
0,58,0,1,24,27,0,0,0,3,0,8,4.090679383678988
1,47,1,1,16,23,1,5,0,3,0,12,4.0727007561086035
0,17,0,0,8,1,1,0,0,1,0,5,3.572469458770136
0,68,7,1,12,49,0,3,0,3,0,12,4.603729709050618
0,21,0,1,12,1,1,0,0,2,0,6,3.463280517810811
1,172,43,0,20,19,0,1,0,6,1,21,5.445221642029346
0,19,0,1,12,0,0,0,0,2,0,5,3.6163485660751644
1,50,0,1,18,25,0,1,0,3,1,8,4.423981820580905
1,58,0,3,40,10,1,2,0,5,1,11,4.131171031016862
1,78,9,3,69,1,1,2,0,4,0,10,4.557605347445475
0,61,0,1,16,38,0,4,0,2,0,12,4.3874756082609565
0,28,0,1,19,1,1,0,0,2,0,6,3.824862957617356
0,21,0,0,14,0,0,0,0,1,0,4,3.689703732199547
0,44,0,1,27,10,0,0,0,2,0,6,4.018884391699702
0,46,0,1,38,1,0,0,0,2,0,6,4.033794020992213
1,32,2,1,24,1,0,0,0,2,0,6,3.941428031846024
1,34,0,1,26,1,0,1,0,2,1,7,4.07674143017386
1,187,38,0,20,35,0,2,0,6,1,24,5.455583215152247
1,66,6,1,11,48,0,0,0,3,0,12,4.4603738550556615
1,70,2,1,31,18,0,0,0,3,0,13,4.499095389252757
1,25,2,1,12,6,0,0,0,2,0,7,3.733660689688185
1,54,8,1,11,35,1,0,0,2,0,7,4.773043983484694
0,42,0,1,34,1,0,2,0,2,0,8,4.091622411276601
0,62,0,1,17,38,0,4,0,2,0,11,4.198260480699484
1,77,22,0,23,47,0,0,0,1,0,7,4.7366223863702075
1,74,6,2,39,28,0,2,0,3,0,11,4.582726386643206
1,128,22,3,50,20,1,1,0,4,3,19,4.719726497119892
1,123,28,4,46,19,1,0,0,5,3,18,4.934669156811631
0,43,0,1,15,21,0,0,0,3,0,8,4.058962719365557
0,29,0,1,20,1,1,0,0,2,0,6,3.8573068568981284
0,91,6,1,25,59,0,7,0,3,0,16,4.361286400548644
0,25,0,1,16,1,1,0,0,2,0,6,3.7336606896881848
0,103,0,1,17,79,0,0,0,3,0,16,4.169904854763321
0,24,0,0,15,1,1,0,0,1,0,5,3.6572682296173897
1,260,38,0,11,40,1,0,0,6,0,13,5.845528108454808
1,163,2,1,19,108,0,6,0,5,2,25,4.597390481480593
0,49,0,2,14,28,0,2,0,3,0,10,4.107071007769755
1,34,0,1,25,1,1,0,0,2,0,6,3.9032080616476805
1,70,0,1,16,47,0,2,0,5,2,14,4.332645611332709
1,44,0,0,11,26,0,0,0,2,0,8,3.933990357756304
1,76,0,1,16,14,0,1,0,3,0,14,4.322243764812241
0,21,0,1,12,1,1,0,0,2,0,6,3.653756708287001
0,65,0,1,24,34,0,0,0,3,0,10,4.1430604604373595
0,35,0,1,26,1,1,0,0,2,0,6,4.128724445269141
0,53,2,3,19,15,1,0,0,4,0,12,4.4850090775645715
1,77,14,1,28,41,1,0,0,2,0,8,4.507590282170212
0,25,0,1,16,1,1,0,0,2,0,6,3.723074189428569
1,229,22,0,8,28,1,28,0,3,0,42,4.7420837126427955
0,43,2,1,12,24,0,0,0,3,0,9,4.135940488298282
1,71,0,1,22,42,0,0,0,3,0,11,4.233477930091848
1,49,0,1,28,14,0,1,0,2,0,9,4.329123753101106
1,44,0,1,24,12,1,0,0,3,0,7,4.265583322887732
0,66,6,1,14,44,1,0,0,3,0,13,4.490327073444993
1,56,3,1,29,20,0,2,0,2,0,9,4.132811395078722
1,39,0,1,17,14,1,0,0,2,2,7,4.1604200911461655
0,42,5,1,14,21,0,0,0,3,0,9,4.282098601752792
0,24,0,1,15,1,1,0,0,2,0,6,3.7720552088742005
0,31,0,1,22,1,1,0,0,2,0,6,4.0022680844408445
0,113,9,1,15,91,0,13,0,2,0,19,4.430382187281413
1,113,6,1,15,76,1,2,0,2,0,16,5.249241189695094
0,33,1,1,16,9,1,0,0,2,0,7,4.086526226193701
0,29,0,1,20,1,1,0,0,2,0,6,4.021268494903765
0,81,6,2,33,40,1,4,0,4,0,14,4.441004788405311
1,30,0,1,21,1,1,0,0,2,1,6,4.081727678869736
1,49,0,1,18,24,0,0,0,3,0,9,4.01055966178607
0,60,0,1,13,39,1,6,0,2,0,12,4.317155962520949
1,22,0,1,13,1,1,0,0,2,0,6,3.5726236638951634
1,260,31,1,12,240,1,1,0,2,0,8,5.582472279263884
1,47,0,0,16,24,0,1,2,2,1,11,4.169618980830811
0,32,0,2,23,1,1,0,0,3,0,7,3.9056390622295662
0,21,0,1,9,4,1,0,0,2,0,7,3.535174565635903
0,38,0,0,12,19,0,1,0,1,0,8,4.198603750787606
1,33,3,1,25,1,0,1,0,2,0,7,4.1272831343132905
1,31,0,1,23,1,0,0,0,2,0,6,3.92599298842148
1,37,0,0,17,13,0,0,0,1,0,6,3.9900097040407405
1,86,5,1,17,3,1,1,0,3,0,12,5.150118173750302
1,126,22,3,50,19,0,1,0,4,3,18,4.724559142329493
0,87,5,0,18,61,1,8,0,1,0,14,4.341944503157114
1,25,0,0,16,1,1,0,0,1,0,5,3.8634651896016456
1,53,14,3,35,11,0,1,0,4,0,9,4.463888030795445
0,45,0,1,13,25,0,0,0,2,0,11,4.29464636342018
1,154,73,4,44,9,0,0,0,6,0,13,4.485288755706637
0,40,0,1,16,16,1,0,0,2,0,6,4.156198332810095
1,38,8,1,25,6,0,0,0,2,0,6,4.45148902643068
0,28,0,3,19,1,1,0,0,4,0,8,3.655045546825804
1,31,0,1,23,1,0,0,0,2,0,6,3.8732358263763285
0,58,0,1,25,26,0,2,0,2,0,9,4.143185962258587
0,18,0,1,10,1,0,0,0,2,0,6,3.419381945646371
1,76,6,3,50,19,0,1,0,4,2,10,4.527597666283007
1,77,17,0,23,47,0,0,0,1,0,7,4.433440854318955
1,95,5,1,37,50,1,1,0,3,1,12,4.548766667800574
0,27,0,1,18,1,1,0,0,2,0,6,3.8100810205217313
1,56,0,1,16,33,0,1,0,2,0,11,3.940473896272171
0,30,0,1,22,1,0,0,0,2,0,6,4.031401845392172
0,39,0,1,16,15,1,0,0,2,0,7,4.0478467699778795
1,48,0,0,28,13,0,0,0,1,0,7,4.304047012067739
1,36,0,1,20,9,0,0,0,2,0,8,4.006749918638778
1,85,6,1,39,1,1,2,0,2,0,10,4.876488731802438
0,46,0,1,24,15,0,3,0,2,0,9,4.069347760631337
0,96,0,1,30,59,0,6,0,2,0,13,4.097671930758878
0,72,6,0,17,48,0,6,0,1,0,14,4.325021007875938
0,41,0,1,32,1,1,0,0,2,0,6,4.004285091072619
1,439,233,1,14,63,0,2,0,3,0,18,4.355172082883939
1,44,0,1,35,1,1,3,0,2,0,9,4.063387937609557
0,73,6,1,23,43,0,6,0,2,0,12,4.473383121261554
1,32,4,1,24,0,1,0,0,2,0,5,4.038909765557392
0,42,1,1,19,16,0,0,0,2,0,9,4.016735577283109
1,38,0,3,30,1,0,1,0,4,0,9,3.8328107368431286
0,48,0,1,13,28,0,0,0,3,0,9,4.209147917027245
1,19,4,1,11,1,0,0,0,2,0,6,3.5766176449086653
1,54,8,1,11,35,1,0,0,2,0,7,4.558050641365494
1,116,24,3,42,19,0,0,0,4,3,17,4.768879379732699
1,101,21,1,37,57,0,0,0,2,1,10,4.7575059440467955
1,48,0,0,21,19,1,0,0,1,0,7,3.996653522439333
0,57,2,1,23,26,1,1,0,2,0,9,4.363616225360277
0,21,0,0,14,0,0,0,0,1,0,4,3.880179922675737
1,120,21,3,42,20,1,0,0,4,3,18,4.719045852343943
0,25,0,1,16,1,1,0,0,2,0,6,3.8634651896016456
1,32,0,1,21,4,0,0,0,2,0,7,3.890319531114783
0,25,0,1,16,1,1,0,0,2,0,6,3.8332696895151073
1,111,12,1,20,50,0,1,0,4,0,15,4.7417778624989975
1,66,18,1,13,11,1,0,0,2,0,9,4.97024483163753
1,48,0,0,16,25,0,1,0,1,0,8,4.036239658478711
1,23,0,1,13,3,0,0,0,2,0,6,3.849223912390625
1,127,19,3,50,19,1,1,0,4,3,18,4.813949773598383
0,24,0,1,15,1,1,0,0,2,0,6,3.6572682296173897
1,47,0,0,15,25,0,1,0,1,1,8,4.317589585987901
0,46,0,1,37,1,1,2,0,2,0,8,4.273911011375186
0,69,0,1,26,36,0,4,0,3,0,11,4.090054987253751
0,37,0,1,30,0,0,0,0,2,0,5,4.087567554701195
1,63,0,0,18,38,0,0,1,2,0,12,4.028281314544827
0,30,0,1,21,1,1,0,0,2,0,6,4.0980685120588385
0,43,0,1,16,19,1,0,0,3,0,8,4.210807487109298
1,32,0,0,16,8,1,0,0,1,0,6,3.952819531114783
0,50,0,1,24,19,0,0,0,3,0,7,4.139849000253965
0,44,6,1,15,22,0,0,0,3,0,9,4.306498528791829
0,27,0,1,18,1,1,0,0,2,0,6,3.736006946447657
1,105,4,1,22,66,1,3,0,2,0,18,5.354302779385439
1,45,9,2,31,7,0,1,0,3,0,8,4.466542752164838
0,32,0,1,24,1,0,1,0,2,0,7,3.8431390622295662
0,57,0,1,15,35,0,0,0,2,0,13,4.1835344270007955
0,21,0,1,12,1,1,0,0,2,0,6,3.748994803525096
1,155,29,0,19,128,1,2,0,4,2,18,4.7341854355416375
1,21,10,2,13,1,0,0,0,3,0,7,3.5225715891363594
1,47,3,1,17,23,0,0,0,2,0,7,4.15211763974373
1,36,1,1,14,15,0,0,0,2,0,8,3.9375770020923038
0,65,0,1,26,32,0,3,0,2,0,10,4.258240266868478
0,23,0,1,16,0,0,0,0,2,0,5,4.001822825622231
1,46,2,1,37,1,1,2,0,2,1,8,4.249014336859389
0,31,0,1,22,1,1,0,0,2,0,6,3.6955011488173946
1,54,13,1,14,33,0,0,0,2,0,6,4.522862964886046
0,30,0,1,21,1,1,0,0,2,0,6,4.0062389286533895
0,63,0,1,13,43,0,3,0,2,0,12,4.1481918375123215
0,65,0,1,20,38,0,4,0,2,0,11,4.148313389518837
1,65,6,1,48,10,0,0,0,3,1,7,4.4413192596360185
1,136,25,0,13,23,0,0,1,5,0,16,4.773569921882376
1,45,0,1,37,1,0,1,0,2,0,7,4.160383163865372
1,48,0,2,32,9,0,0,0,4,0,8,4.008947073809812
0,29,0,1,20,1,1,0,0,2,0,6,3.6673146153696132
1,44,0,0,16,21,0,1,0,1,0,8,4.2290005848323515
0,48,6,1,20,20,1,0,0,3,0,8,4.042481250360578
0,22,0,1,15,0,0,0,0,2,0,5,3.51602764126623
0,41,0,1,18,15,1,0,0,2,0,8,4.277926089825635
1,73,18,1,15,34,0,0,0,2,0,9,4.961759620636943
1,69,5,3,61,1,0,0,0,4,0,8,4.498472515766562
0,29,2,1,21,1,0,0,0,2,0,6,3.991794254480547
0,57,0,1,22,28,0,0,0,3,0,9,4.1835344270007955
0,46,4,1,14,14,0,1,0,3,0,10,4.631832608042798
1,124,16,4,46,20,1,0,0,5,3,19,4.7820660391514
1,30,0,1,21,1,1,1,0,2,0,7,3.9898980954642873
0,66,0,1,20,39,0,0,0,3,0,11,4.546002407395105
1,69,0,0,18,40,0,2,0,2,0,13,4.2686446103933715
0,98,0,0,21,70,0,0,0,1,0,13,4.403125667929039
0,63,0,1,30,25,1,2,0,3,0,9,4.1395904392012275
1,37,0,1,20,10,0,0,0,2,0,7,4.003259028248121
0,28,0,0,10,11,0,0,0,1,0,6,4.137537511266052
1,61,0,3,44,10,0,3,0,4,2,11,4.189117157931288
0,51,0,1,26,18,0,3,0,2,0,10,4.107906715661284
0,31,4,1,23,0,1,0,0,2,0,6,4.091135423220312
0,21,0,1,12,1,1,0,0,2,0,6,3.4273334938982645
1,101,0,1,25,69,0,8,0,2,0,14,4.218924578524213
1,77,25,1,27,42,1,0,0,3,0,8,4.703103060254539
0,28,0,1,20,0,1,1,0,2,0,6,4.110577243331643
1,69,5,3,29,33,0,0,0,4,0,9,4.718475137963169
0,34,0,1,26,1,0,2,0,2,0,8,3.9176264438733592
1,46,0,0,20,18,1,0,0,2,0,8,3.971734173768879
0,31,0,1,22,1,1,0,0,2,0,6,3.873235826376328
0,121,0,1,13,100,1,17,0,2,0,23,4.2616079649896825
