status,url_length,digits_len,num_subdomains,domain_length,path_length,has_ip,uses_https,count_hyphens,count_at,count_dots,suspicious_words,digit_ratio,special_char_count,shannon_entropy,relative_entropy
1,51,0,0,18,26,0,0,0,0,2,1,0.0,9,3.944210332414287,0.964953196053464
1,141,41,1,48,85,0,1,0,0,2,0,0.2907801418439716,9,5.214059842598247,0.9335890513006996
1,126,16,3,50,19,0,0,1,0,4,3,0.12698412698412698,18,4.753007758905342,0.9193571971700445
0,21,0,1,14,0,0,0,0,0,2,0,0.0,5,3.6537567082870006,0.9596575005706075
0,53,2,1,14,32,0,0,0,0,2,0,0.03773584905660377,11,4.343315209558403,0.9472956886507262
0,27,0,1,18,1,0,1,0,0,2,0,0.0,6,3.8282375018429557,0.9570593754607389
1,76,21,0,14,55,0,0,0,0,2,0,0.27631578947368424,9,4.6518719220469045,0.9480284574125524
0,79,0,1,32,40,0,0,6,0,2,0,0.0,13,4.233339134852567,0.9358419705480457
1,77,16,0,23,47,0,0,0,0,1,0,0.2077922077922078,7,4.58098832806082,0.9246683096623374
0,35,0,1,18,9,0,1,0,0,2,0,0.0,8,3.8401568604088587,0.9600392151022147
0,56,0,1,21,27,0,1,2,0,3,0,0.0,9,4.29583344144878,0.9369397112349556
0,49,4,1,22,20,0,0,0,0,3,0,0.08163265306122448,9,4.123004049629476,0.9386853573576871
0,41,0,1,20,14,0,0,0,0,2,0,0.0,7,4.122693700152457,0.9539015017462714
1,84,23,1,20,57,0,0,0,0,2,1,0.27380952380952384,10,4.769545221842161,0.9375095938135551
0,29,0,1,20,1,0,1,0,0,2,0,0.0,6,3.909368063943885,0.9564290161835513
0,21,0,1,12,1,0,1,0,0,2,0,0.0,6,3.5585186130489057,0.9616475024856018
0,35,0,1,13,15,0,0,0,0,3,0,0.0,8,4.050013373778755,0.9534092474416094
0,28,0,1,19,1,0,1,2,0,2,0,0.0,8,3.7979026896829478,0.9721036708711329
1,97,0,2,25,39,0,1,0,1,5,1,0.0,16,4.4598097263261165,0.9379422172021753
1,36,0,0,14,15,0,0,0,0,1,0,0.0,6,3.7845276964165557,0.9461319241041389
0,63,0,1,19,36,0,1,2,0,3,0,0.0,10,4.068472885586725,0.9413559865559856
0,24,0,1,17,0,0,0,0,0,2,0,0.0,5,3.9182958340544896,0.9795739585136224
1,40,1,1,33,0,0,0,0,0,2,0,0.025,5,4.008694969562842,0.9436825268030976
1,85,0,0,17,61,0,0,1,0,2,1,0.0,14,4.247948473388077,0.9264957941793263
1,56,6,3,39,10,0,0,2,0,5,0,0.10714285714285714,11,4.581833663430985,0.953088286119284
1,49,0,0,11,31,0,0,0,0,2,0,0.0,9,4.107598182238386,0.9351778996973652
1,23,0,0,10,5,0,1,0,0,1,0,0.0,5,3.588354347173234,0.942479600833742
1,64,0,0,16,40,0,1,1,0,2,0,0.0,11,4.371018072054204,0.9533378018613453
1,46,2,1,20,18,0,1,1,0,3,0,0.043478260869565216,11,4.398030705821853,0.9470643633422255
1,36,0,0,9,20,0,0,0,0,2,0,0.0,8,4.006749918638778,0.9432246444786209
0,29,2,1,22,0,0,0,0,0,2,1,0.06896551724137931,5,4.1162646156680225,0.969005380303952
1,55,3,1,28,20,0,0,1,0,2,0,0.05454545454545454,8,4.074554204780528,0.9276547691315982
0,45,0,1,25,13,0,0,0,0,2,0,0.0,7,4.136437130558764,0.9570814321163682
0,33,0,1,25,1,0,0,0,0,2,0,0.0,6,4.006071013101169,0.9607057708988848
1,231,92,1,23,34,0,1,1,0,3,2,0.39826839826839827,20,4.834476378718605,0.9212163023087029
1,30,0,1,17,5,0,1,0,0,2,0,0.0,6,3.7362434129830606,0.9340608532457652
0,31,0,1,23,1,0,0,0,0,2,0,0.0,6,3.8245334068819106,0.9561333517204776
0,27,0,1,18,1,0,1,1,0,2,0,0.0,7,3.763965742824082,0.9409914357060205
1,81,21,1,27,47,0,0,0,0,2,0,0.25925925925925924,8,4.811891751120947,0.9539087623337654
0,58,7,1,16,34,0,1,4,0,2,0,0.1206896551724138,10,4.385841719519742,0.9444396080087271
0,28,0,1,19,1,0,1,0,0,2,0,0.0,6,3.9677201004744993,0.951508743946744
0,25,0,1,16,1,0,1,0,0,2,0,0.0,6,3.589275070710713,0.9427214284427587
1,87,2,0,13,67,0,0,0,0,5,1,0.022988505747126436,13,4.443539222022284,0.9345203687785417
0,28,0,1,19,1,0,1,0,0,2,0,0.0,6,3.940759832540089,0.9641090293886625
0,133,8,1,13,112,0,1,12,0,2,0,0.06015037593984962,23,4.584145045631968,0.9253054902206712
0,26,0,2,17,1,0,1,0,0,3,0,0.0,7,3.891995487039019,0.9521788058257852
1,36,0,0,15,14,0,0,0,0,1,0,0.0,8,3.800919098243859,0.9115077841757778
1,29,0,0,15,6,0,1,0,0,1,1,0.0,5,4.1162646156680225,0.969005380303952
1,37,0,1,28,1,0,1,1,0,2,0,0.0,7,3.925405392539033,0.9413611494646298
0,33,0,1,24,1,0,1,0,0,2,0,0.0,6,3.937444876540854,0.9632980236063515
0,47,0,1,15,25,0,0,4,0,2,0,0.0,10,4.280667511657909,0.9463046053621814
0,26,3,1,17,1,0,1,0,0,2,0,0.11538461538461539,6,3.9500637564362093,0.966385239413675
1,93,2,1,22,37,0,0,1,1,5,0,0.021505376344086023,17,4.58473005379406,0.9254235735838326
0,44,0,3,27,10,0,0,0,0,4,0,0.0,9,4.226143834398879,0.9476866551191325
1,34,0,1,26,1,0,0,0,0,2,0,0.0,6,3.939829017466402,0.9638813049762731
0,63,0,1,22,34,0,0,5,0,2,0,0.0,12,4.266984590772068,0.9568449425121945
1,56,9,3,36,12,0,1,2,0,5,0,0.16071428571428573,11,4.496924958035209,0.9567030379476141
1,28,3,1,20,0,0,1,0,0,2,0,0.10714285714285714,5,3.8518232255517666,0.9629558063879416
0,51,0,1,21,23,0,0,4,0,3,0,0.0,11,4.140288763786837,0.9579726161304266
1,50,3,0,16,27,0,0,0,0,3,0,0.06,8,4.0880471909383065,0.9307267206458042
0,70,6,1,17,46,0,0,1,0,3,0,0.08571428571428572,11,4.421213196192992,0.9405956594081103
0,41,2,1,12,11,0,0,0,0,2,0,0.04878048780487805,10,4.326706577630512,0.956482219025891
0,74,7,1,17,50,0,0,4,0,2,0,0.0945945945945946,11,4.355959912979334,0.9380049112138082
0,26,0,1,17,1,0,1,0,0,2,0,0.0,6,3.9500637564362093,0.966385239413675
0,114,6,1,19,87,0,1,10,0,3,0,0.05263157894736842,19,4.432229685845145,0.9321418611541251
1,49,0,0,26,16,0,0,1,0,1,0,0.0,7,4.027476425527099,0.931870298881514
0,26,0,1,17,1,0,1,0,0,2,0,0.0,6,3.8150724101159423,0.9537681025289856
0,42,0,1,14,20,0,1,1,0,2,0,0.0,9,4.127569435189147,0.9550296406069012
0,28,0,0,19,1,0,1,0,0,1,0,0.0,5,3.869331261111518,0.9673328152778795
0,29,0,1,20,1,0,1,0,0,2,0,0.0,6,3.9952378913808873,0.958107853258511
0,32,0,1,15,10,0,0,0,0,2,0,0.0,7,3.8042292966721747,0.9510573241680437
1,34,1,1,25,1,0,1,1,0,2,0,0.029411764705882353,7,4.175123135113461,0.9660325307245243
1,51,0,1,27,7,0,0,1,0,2,0,0.0,12,4.398038705506969,0.9470660859806513
0,78,0,1,17,53,0,1,7,0,2,0,0.0,14,4.303013995256371,0.9385058208392242
1,43,0,3,29,7,0,0,0,0,4,0,0.0,8,4.0078061858720755,0.9434732992002363
1,154,14,1,32,94,0,1,1,0,2,0,0.09090909090909091,23,5.289677755803848,0.9149539239756017
0,35,0,2,26,1,0,1,0,0,3,0,0.0,7,3.971302302288371,0.9715812611702092
0,54,0,1,22,25,0,0,1,0,3,0,0.0,8,3.9489052156325104,0.9296074857998996
0,35,0,1,27,1,0,0,0,0,2,0,0.0,6,4.047160074632759,0.9527375553901405
0,25,0,0,16,1,0,1,0,0,1,0,0.0,5,3.8332696895151077,0.9583174223787769
0,27,0,1,19,1,0,0,0,0,2,0,0.0,6,3.8561962982193805,0.9640490745548451
1,61,9,2,12,24,1,0,0,0,4,1,0.14754098360655737,12,4.772881755872873,0.9545763511745745
1,41,0,1,30,4,0,0,0,0,2,0,0.0,6,4.0346536885808275,0.9497934406395115
1,47,0,0,13,27,0,0,0,0,2,0,0.0,9,3.9611026178567625,0.9499217891177129
0,19,0,1,11,1,0,0,0,0,2,0,0.0,6,3.3918926446809317,0.9461445256397002
0,38,0,1,18,12,0,1,1,0,2,0,0.0,7,4.11583409216322,0.9689040312335075
0,64,6,1,19,38,0,0,3,0,3,0,0.09375,12,4.327569336880353,0.9566729446660441
1,271,84,1,20,78,0,0,0,0,5,2,0.30996309963099633,25,4.800034989733084,0.9284535053011338
1,50,0,0,10,33,0,0,0,0,1,0,0.0,9,4.013340441068115,0.9137182163235167
0,80,7,1,23,49,0,1,6,0,3,0,0.0875,15,4.529749859046178,0.9324346603227552
1,67,0,0,28,31,0,1,0,0,2,0,0.0,9,4.277306034756813,0.9455615013804629
1,282,59,1,30,60,0,1,1,0,3,0,0.20921985815602837,31,5.560336109526664,0.9302452253684788
1,144,6,1,37,90,0,1,2,0,2,0,0.041666666666666664,19,5.144674915803757,0.9162850901718285
1,52,4,0,20,25,0,0,1,0,1,0,0.07692307692307693,8,4.443053603040049,0.956759516546438
0,28,0,1,19,1,0,1,0,0,2,0,0.0,6,3.797902689682947,0.9494756724207367
0,50,0,1,20,22,0,1,0,0,3,0,0.0,9,4.003590820407827,0.9424809645968543
0,60,13,1,19,19,0,0,1,0,3,0,0.21666666666666667,14,4.658659712448833,0.9589703453186308
0,87,2,1,18,61,0,1,4,0,2,0,0.022988505747126436,11,4.190615874980422,0.9263973646628673
1,35,4,1,18,10,0,0,0,0,3,0,0.11428571428571428,7,3.935727659493041,0.9438365577634452
1,102,25,2,15,30,0,0,0,0,4,0,0.24509803921568626,14,4.691362783965064,0.9469472927686053
0,63,9,1,23,1,0,1,0,0,2,0,0.14285714285714285,8,4.996733296344086,0.9665001513465071
1,36,0,1,27,1,0,1,1,0,2,0,0.0,7,4.218128820706467,0.9603424376460263
0,21,0,1,12,1,0,1,0,0,2,0,0.0,6,3.52257158913636,0.9519332450863207
1,238,75,1,17,6,0,1,8,0,3,0,0.31512605042016806,35,5.359925977235665,0.9313693751998935
1,36,10,2,13,16,1,0,0,0,4,0,0.2777777777777778,8,4.127986806877675,0.9551262113224163
0,38,0,1,29,1,0,1,0,0,2,0,0.0,6,4.108869289360841,0.9672644545739868
1,88,15,2,14,67,1,0,2,0,5,0,0.17045454545454544,16,4.527543058261796,0.9417950477274007
1,29,0,1,21,1,0,0,0,0,2,0,0.0,6,3.71937582241537,0.9520040890308211
1,27,0,1,17,3,0,0,0,0,2,0,0.0,6,3.810081020521731,0.9752208123781082
1,101,11,1,15,78,0,1,1,0,2,0,0.10891089108910891,11,5.259040815651282,0.9467920949833952
0,18,0,1,11,0,0,0,0,0,2,0,0.0,5,3.7254805569978675,0.9784957360855947
1,27,0,1,15,5,0,0,0,0,2,0,0.0,7,3.5137847242254345,0.9495586989295901
0,28,1,1,15,5,0,1,0,0,2,0,0.03571428571428571,7,3.9677201004744997,0.9707048735544687
1,36,1,0,14,15,0,0,1,0,1,0,0.027777777777777776,7,4.162573265150911,0.9476940904961955
0,53,0,1,14,32,0,0,0,0,2,0,0.0,9,4.335949935491173,0.9456892907650135
1,66,10,1,13,46,0,0,1,0,3,1,0.15151515151515152,12,4.556806097125364,0.9478821869833979
1,35,0,1,26,1,0,1,0,0,2,0,0.0,6,3.797020431713803,0.9492551079284508
1,27,1,0,13,6,0,1,0,0,1,0,0.037037037037037035,5,3.958229168669879,0.9683829119432612
1,21,10,2,13,1,1,0,0,0,3,0,0.47619047619047616,7,3.4273334938982645,0.9560305005167605
0,123,7,1,19,97,0,0,15,0,2,0,0.056910569105691054,22,4.4773127064983695,0.9216406385675443
0,47,0,2,18,22,0,0,0,0,4,0,0.0,9,4.075657468606851,0.9430183425374803
0,59,2,1,15,36,0,1,3,0,3,0,0.03389830508474576,11,4.312385372851768,0.9405497585145974
1,15,1,0,4,4,0,0,0,0,1,0,0.06666666666666667,5,3.4565647621309536,0.9641843565827052
0,26,0,1,18,1,0,0,0,0,2,0,0.0,6,3.584303179346712,0.9686154760946298
1,82,9,3,36,20,0,1,3,0,5,0,0.10975609756097561,16,4.714829755785918,0.9429659511571836
0,77,0,1,16,53,0,1,0,0,2,0,0.0,12,4.439925625105311,0.9337603935077644
1,38,3,1,13,17,0,1,0,0,3,0,0.07894736842105263,9,4.178738290204357,0.951374385770306
1,39,0,1,32,0,0,0,0,0,2,0,0.0,5,4.055295335502323,0.9383069885636335
0,42,0,1,15,19,0,1,0,0,2,0,0.0,8,4.183867720346297,0.952542204406395
0,33,0,1,19,6,0,1,0,0,2,0,0.0,7,3.9225895736416696,0.9596636656987356
1,53,0,1,36,1,0,0,3,0,2,0,0.0,10,4.521955417565205,0.9406327368959385
0,44,2,1,16,21,0,0,1,0,3,0,0.045454545454545456,9,4.3736489479369025,0.9668595214177672
0,23,0,1,15,1,0,0,0,0,2,0,0.0,6,3.6753108689123644,0.9653186908369763
0,17,0,0,10,0,0,0,0,0,1,0,0.0,4,3.4548223999466066,0.9636983369426123
0,26,0,1,18,1,0,0,0,0,2,0,0.0,6,3.8150724101159423,0.9537681025289856
1,129,20,4,54,20,0,0,1,0,5,3,0.15503875968992248,20,4.754931911420563,0.9426170515053443
1,42,5,1,34,1,0,0,2,0,2,0,0.11904761904761904,8,4.214128292889141,0.9449922441409438
0,52,2,1,19,26,0,0,0,0,2,0,0.038461538461538464,8,4.036106305756777,0.9338670651488398
0,27,1,1,19,1,0,0,0,0,2,0,0.037037037037037035,6,3.930270372293455,0.9615427772527959
0,43,6,1,14,22,0,0,0,0,3,0,0.13953488372093023,9,4.34186497602557,0.9469793864928339
0,28,0,1,20,1,0,0,1,0,2,0,0.0,7,3.740415529881632,0.935103882470408
0,97,4,1,21,68,0,1,1,0,3,0,0.041237113402061855,14,4.493789714291881,0.9347738594612621
1,28,0,1,20,1,0,0,0,0,2,0,0.0,6,3.842370993177109,0.9605927482942772
0,27,0,1,19,1,0,0,0,0,2,0,0.0,6,4.004344446367529,0.960291718671796
1,35,0,1,19,9,0,0,0,0,3,0,0.0,7,3.840156860408858,0.939496457718052
0,62,0,1,19,35,0,1,2,0,2,0,0.0,9,4.274535576718848,0.9731845778155535
1,127,24,3,50,19,0,1,1,0,4,3,0.1889763779527559,18,4.831540342793536,0.9419523794713969
1,29,2,1,22,0,0,0,0,0,2,0,0.06896551724137931,5,4.03039478823102,0.9665389154090228
1,33,0,1,16,10,0,0,0,0,2,0,0.0,7,3.725916088924304,0.9536781227281776
0,72,6,1,17,30,0,0,1,0,3,0,0.08333333333333333,14,4.567145967883179,0.950033031039112
0,33,0,1,25,0,0,1,0,0,2,0,0.0,5,3.991215710201985,0.9571432840690146
0,40,0,1,18,15,0,0,0,0,2,0,0.0,7,4.096439344671015,0.9478268158873141
1,61,1,3,42,12,0,0,2,0,5,0,0.01639344262295082,11,4.188854659062376,0.9536775819841213
0,51,0,1,32,12,0,0,0,0,2,0,0.0,8,3.934284108361806,0.926165546825086
0,44,0,0,10,26,0,1,3,0,1,0,0.0,8,4.367633890971211,0.9655298044769751
1,259,31,1,12,240,0,0,1,0,2,0,0.11969111969111969,8,5.580021699729212,0.9446631200309825
1,57,0,1,21,29,0,0,0,0,2,1,0.0,10,4.257618962553848,0.954744758224341
0,31,0,1,22,1,0,1,0,0,2,0,0.0,6,4.042433003725894,0.9694258295599272
1,47,0,1,15,25,0,0,0,0,3,1,0.0,9,4.291097830714784,0.9622521876512252
0,93,0,1,26,60,0,0,6,0,3,0,0.0,17,4.516918156090225,0.9499526863748159
0,49,0,1,18,24,0,0,1,0,2,0,0.0,8,4.091665140378663,0.9315504200946633
0,22,0,1,13,1,0,1,0,0,2,0,0.0,6,3.7544418457133446,0.9609795190921057
0,45,0,1,21,16,0,1,0,0,2,0,0.0,7,4.224751985026255,0.9618503351138732
1,105,10,1,29,59,0,1,1,0,2,0,0.09523809523809523,14,5.243183761429186,0.9439373284749241
1,109,7,1,21,3,0,1,0,1,4,0,0.06422018348623854,12,5.141838917120721,0.9362666529731328
0,40,0,1,33,0,0,0,0,0,2,0,0.0,5,4.165311532225102,0.9637623395799827
1,24,5,0,5,12,0,0,0,0,1,0,0.20833333333333334,5,4.0220552088742005,0.9645389803133232
1,37,0,1,17,13,0,0,0,0,2,0,0.0,8,3.7843437452721784,0.9460859363180446
0,152,0,1,13,131,0,1,20,0,2,0,0.0,26,4.417648855839261,0.8916983863916133
1,124,22,4,46,20,0,1,0,0,5,3,0.1774193548387097,19,4.8106749938153825,0.9455941289259755
1,35,4,1,15,13,0,0,0,0,2,0,0.11428571428571428,6,4.207435516759525,0.957907890477034
1,126,24,3,50,19,0,0,1,0,4,3,0.19047619047619047,18,4.78196556036753,0.939950955826986
0,51,7,1,24,20,0,0,1,0,3,0,0.13725490196078433,10,4.3048056172292535,0.9516406891399273
1,126,47,1,61,10,0,0,4,0,3,0,0.373015873015873,15,4.8755641039481805,0.9505352088861919
0,49,0,1,25,17,0,0,0,0,2,0,0.0,7,4.041701549837171,0.920175197010289
0,46,0,1,17,21,0,1,1,0,2,0,0.0,8,4.2924925977289545,0.9489187148152888
0,31,0,1,16,7,0,1,0,0,2,0,0.0,6,4.018081793978685,0.963586105886531
0,45,0,1,15,23,0,0,0,0,2,0,0.0,9,4.29464636342018,0.9493948364451344
0,36,0,1,27,1,0,1,0,0,2,0,0.0,6,3.967585764910526,0.9706720082859168
0,56,5,1,29,20,0,0,0,0,2,0,0.08928571428571429,9,4.454239966507295,0.9476219744540916
0,54,2,1,19,28,0,0,0,0,2,0,0.037037037037037035,8,4.3430572992462935,0.93522648457746
1,76,9,3,50,19,0,0,1,0,4,2,0.11842105263157894,10,4.47759412602274,0.9416824528415109
0,29,0,1,20,1,0,1,0,0,2,0,0.0,6,3.926272374139508,0.9605646648370451
1,70,4,1,16,46,0,1,1,0,2,0,0.05714285714285714,11,4.927297795696143,0.9530694921728109
1,22,11,2,14,1,1,0,0,0,3,0,0.5,7,3.538310595615006,0.9561865251496297
0,46,0,1,38,1,0,0,0,0,2,0,0.0,6,4.074191641642728,0.9426791821137203
0,53,0,1,15,31,0,0,4,0,2,0,0.0,10,4.072286379811228,0.9271384528568366
1,105,1,1,20,78,0,0,0,0,5,0,0.009523809523809525,16,4.244506510338798,0.9257450872654229
0,64,13,1,18,22,0,1,0,0,2,0,0.203125,11,4.652518266288633,0.9391065623568954
0,29,0,1,20,1,0,1,0,0,2,0,0.0,6,3.926272374139508,0.9605646648370451
0,47,0,1,18,22,0,0,0,0,3,0,0.0,8,4.1878052142834346,0.9390894563292204
1,126,39,1,61,10,0,0,4,0,3,0,0.30952380952380953,15,4.734935850112207,0.9307067192157631
0,37,0,1,28,1,0,1,0,0,2,0,0.0,6,3.9651533651611732,0.9700769203685894
0,42,0,1,20,14,0,1,0,0,2,0,0.0,8,4.044003363657553,0.9519944374896546
0,15,0,0,8,0,0,0,0,0,1,0,0.0,4,3.4565647621309536,0.9641843565827052
0,44,7,1,13,24,0,0,0,0,3,0,0.1590909090909091,8,4.481714572986074,0.9534670885553834
0,71,0,1,23,41,0,0,1,0,3,0,0.0,12,4.363690782174053,0.9646581221975098
1,72,2,0,25,20,0,1,0,0,2,0,0.027777777777777776,10,4.804109773280683,0.9443036584617064
0,48,0,1,24,16,0,1,0,0,3,0,0.0,8,4.103846168850305,0.9343236778761866
0,29,2,1,22,0,0,0,1,0,2,0,0.06896551724137931,6,4.28022625367366,0.9744801756531094
0,71,15,1,17,46,0,1,2,0,2,0,0.2112676056338028,10,4.538792239998412,0.9342960057996732
0,32,1,1,24,1,0,0,0,0,2,0,0.03125,6,4.093139062229566,0.963561418898003
1,59,23,1,18,34,0,0,0,0,2,0,0.3898305084745763,7,4.719436431004371,0.9617977696971862
1,55,0,1,28,20,0,0,1,0,2,0,0.0,7,4.27419875007773,0.9448745903335339
0,26,0,1,17,1,0,1,0,0,2,0,0.0,6,4.026986833359286,0.9657216453452795
1,32,0,1,12,13,0,0,0,0,2,0,0.0,8,3.7928377974034158,0.9482094493508539
0,34,0,1,26,1,0,0,0,0,2,0,0.0,6,4.02085512047121,0.9642511841533022
0,115,18,1,12,96,0,0,11,0,3,0,0.1565217391304348,20,4.584273003685109,0.9253313184368185
1,33,5,1,14,11,0,1,0,0,2,0,0.15151515151515152,6,4.430313437343593,0.9662703755258111
0,74,5,1,20,47,0,0,3,0,3,0,0.06756756756756757,12,4.430416331956727,0.9425535902221607
1,77,14,0,23,47,0,0,0,0,1,0,0.18181818181818182,7,4.537247216966655,0.915839206341894
0,18,0,0,11,0,0,0,0,0,1,0,0.0,4,3.6835423624332306,0.9674806887828935
0,62,3,1,22,33,0,0,1,0,2,0,0.04838709677419355,9,4.242019247186534,0.9252026044966167
0,56,0,1,17,32,0,0,3,0,2,0,0.0,10,4.349341698990737,0.9486100918615237
1,53,9,3,44,1,0,1,3,0,4,0,0.16981132075471697,11,4.187378181134056,0.9533414318869852
0,27,0,0,15,5,0,0,0,0,1,0,0.0,5,3.9582291686698796,0.9492327001806483
1,84,4,7,59,18,0,0,1,0,8,0,0.047619047619047616,14,4.388834342272358,0.9337071860179146
1,56,0,0,18,31,0,0,1,0,1,0,0.0,10,4.181719878492295,0.9244307736059646
0,552,198,1,25,54,0,1,24,0,5,1,0.358695652173913,68,5.116324093262378,0.9112357067969968
0,110,6,1,13,89,0,1,14,0,2,0,0.05454545454545454,23,4.355414907728972,0.9059898797455137
1,102,16,0,15,80,0,0,1,0,1,0,0.1568627450980392,12,4.452721211511182,0.9074425289808171
0,32,0,1,24,1,0,0,0,0,2,0,0.0,6,4.030639062229566,0.9665974953591325
0,99,10,2,30,61,0,1,7,0,4,0,0.10101010101010101,17,4.5107830155958215,0.9486624054813958
0,19,0,1,10,1,0,1,0,0,2,0,0.0,6,3.2866294867861954,0.9500489817691005
0,34,3,0,13,8,0,0,0,0,2,0,0.08823529411764706,8,4.124083797069061,0.9542231398869542
0,103,7,1,18,78,0,0,9,0,2,0,0.06796116504854369,17,4.642268857768942,0.9284537715537884
1,45,6,0,8,7,0,0,0,0,1,0,0.13333333333333333,10,4.400310530134925,0.9475552967863085
1,31,1,1,24,0,0,0,0,0,2,0,0.03225806451612903,5,3.9101792788836396,0.9566274803583367
0,24,0,1,15,1,0,1,0,0,2,0,0.0,6,3.5739348962840563,0.9658135704151978
1,76,7,1,31,25,0,1,1,0,3,0,0.09210526315789473,12,4.472797705277998,0.9515700601404328
1,393,16,2,12,10,1,0,0,1,24,0,0.04071246819338423,90,4.66996737084715,0.8716606701758094
1,45,0,0,17,21,0,0,2,0,1,0,0.0,7,3.7641062971773547,0.9410265742943387
1,36,0,1,28,1,0,0,1,0,2,0,0.0,7,4.030493056757481,0.948813990823059
1,409,83,2,25,9,0,0,17,0,3,0,0.20293398533007334,28,5.844060674593076,0.9567057831958686
1,76,11,6,68,1,0,0,3,0,7,1,0.14473684210526316,14,4.544440382094529,0.9557408834650272
0,24,0,1,17,0,0,0,0,0,2,0,0.0,5,3.7201755214643453,0.9522087784198391
0,49,0,1,15,27,0,0,0,0,2,0,0.0,10,3.8763981728961534,0.9125386816579054
0,40,5,2,13,20,0,0,0,0,4,0,0.125,10,4.143942707918268,0.9434524668976768
0,29,0,1,20,1,0,1,0,0,2,0,0.0,6,3.857306856898129,0.9643267142245322
1,22,0,1,15,0,0,0,0,0,2,0,0.0,5,3.697845823084412,0.971237486072349
0,34,0,0,15,11,0,1,0,0,1,0,0.0,6,3.642774150698464,0.910693537674616
1,121,17,1,57,9,0,1,3,0,2,2,0.14049586776859505,16,5.014568688308387,0.942246606662302
0,64,0,1,10,47,0,0,1,0,3,0,0.0,11,4.406042680182112,0.9373681919964274
0,38,0,1,29,1,0,1,0,0,2,0,0.0,6,4.0433370526326025,0.9518375819353068
0,25,4,0,16,1,0,1,0,0,1,0,0.16,6,3.943465189601646,0.9647708964603958
1,50,0,0,20,23,0,0,1,0,2,0,0.0,8,4.147277761308516,0.9442117593324522
1,89,0,1,16,66,0,0,1,0,2,1,0.0,15,4.3445350405417695,0.9355446988448893
0,58,0,1,28,23,0,0,1,0,2,0,0.0,8,4.109258202623769,0.9355558369513475
0,29,0,1,22,0,0,0,0,0,2,0,0.0,5,3.8798938235206664,0.9492181272854879
0,30,0,1,21,1,0,1,1,0,2,0,0.0,7,3.8729055953200566,0.9475084534677628
0,71,7,1,16,48,0,0,2,0,3,0,0.09859154929577464,12,4.279547564553813,0.9460570245586076
1,44,0,1,35,1,0,1,0,0,2,0,0.0,6,4.25217217593812,0.9535233499639331
0,58,0,1,16,35,0,0,3,0,3,0,0.0,10,4.120598995636049,0.9700257319823433
0,56,0,1,47,1,0,1,0,0,2,0,0.0,6,4.1529762985916365,0.93127928708114
1,42,0,1,34,1,0,0,2,0,2,0,0.0,8,3.9284140071748546,0.9420826527613991
0,36,1,2,13,16,0,0,0,0,3,0,0.027777777777777776,8,4.329239931817578,0.9570422542838748
0,38,0,1,30,1,0,0,0,0,2,0,0.0,6,3.865576855207248,0.966394213801812
1,33,8,1,24,1,0,1,0,0,2,0,0.24242424242424243,6,3.861983513035609,0.9448363601158128
1,35,0,1,27,1,0,0,0,0,2,0,0.0,6,4.028445159431229,0.9660713701176525
1,47,0,1,38,1,0,1,1,0,2,0,0.0,7,4.014577353643514,0.9288857346776708
0,26,0,1,17,1,0,1,0,0,2,0,0.0,6,3.8441065448145375,0.9610266362036344
1,29,1,1,14,8,0,0,0,0,2,0,0.034482758620689655,6,4.142295219190902,0.9584368661966037
0,32,0,1,23,1,0,1,0,0,2,0,0.0,6,3.890319531114783,0.9517687823003547
0,67,2,0,10,50,0,0,7,0,1,0,0.029850746268656716,14,4.1807194150129705,0.9242096064175757
0,27,0,1,18,1,0,1,0,0,2,0,0.0,6,3.838039816898156,0.959509954224539
1,106,5,1,22,77,0,0,1,0,3,1,0.04716981132075472,17,4.770262958032649,0.9156935715186547
0,70,2,0,25,38,0,0,4,0,1,0,0.02857142857142857,12,4.131678818062291,0.9265034586010402
1,163,20,0,15,50,0,1,1,0,1,0,0.12269938650306748,21,5.487155875754186,0.9366974526407951
0,31,0,1,22,1,0,1,0,0,2,0,0.0,6,4.147114052043201,0.9595518391314843
1,85,0,1,16,62,0,0,4,0,2,0,0.0,14,4.1538791628699565,0.9457147020676938
1,44,0,1,22,14,0,1,1,0,3,1,0.0,9,4.191830766118721,0.9543551530177881
1,54,0,0,14,33,0,0,0,0,1,0,0.0,7,4.0169528460159825,0.9456265045256473
0,54,0,2,19,27,0,1,0,0,3,0,0.0,9,4.120835077024071,0.953471456847888
0,29,0,1,20,1,0,1,1,0,2,0,0.0,7,3.857306856898129,0.9643267142245322
0,38,0,0,7,23,0,1,3,0,1,0,0.0,8,4.11583409216322,0.9523143379067452
0,20,0,1,12,1,0,0,0,0,2,0,0.0,6,3.546439344671015,0.9583832232923284
0,27,0,1,19,1,0,0,0,0,2,0,0.0,6,3.574357762129128,0.938803404279799
1,22,3,0,6,8,0,1,0,0,1,0,0.13636363636363635,5,3.936260027531526,0.9630081496538911
0,63,0,1,18,37,0,1,2,0,2,0,0.0,9,4.1331400906842966,0.9563185689214975
0,73,0,1,25,41,0,0,1,0,3,0,0.0,10,4.0793174866422754,0.9287392266976761
1,81,24,1,27,47,0,0,0,0,2,0,0.2962962962962963,8,4.807589090064196,0.9530558033946058
1,216,72,0,18,25,0,0,0,0,2,1,0.3333333333333333,17,4.664456724836767,0.9022290891135696
1,83,7,1,16,46,0,1,0,0,2,0,0.08433734939759036,12,5.094549371859049,0.9509099244333359
