url_length,digits_len,num_subdomains,domain_length,path_length,uses_https,count_hyphens,count_at,count_dots,suspicious_words,special_char_count,shannon_entropy,status
44,0,1,12,24,1,0,0,4,0,10,3.9540036423298544,1
97,0,1,16,73,1,4,0,3,0,13,4.285379988815355,0
36,9,3,28,1,0,0,0,4,0,8,4.0860486123130375,1
25,0,0,9,9,0,1,0,2,0,7,3.5434651896016462,1
242,35,1,19,13,1,0,0,14,2,36,4.825854619234583,1
210,6,1,21,94,1,0,1,8,0,42,4.8909420222253575,1
25,0,0,13,4,1,0,0,1,0,6,3.603856189774724,0
28,0,1,19,1,1,0,0,2,0,6,3.753434386188785,1
32,0,1,23,1,1,0,0,2,0,6,3.8789280318460246,1
21,0,0,14,0,0,0,0,1,0,4,3.689703732199547,0
20,0,1,13,0,0,0,0,2,1,5,3.5841837197791886,1
31,0,1,23,1,0,0,0,2,1,6,3.8001821971347023,0
75,0,1,22,46,0,0,0,3,0,9,4.5034841516124455,0
39,0,1,15,16,1,0,0,3,1,8,3.989778500580689,1
127,19,3,50,20,0,1,0,4,3,19,4.787391551362212,1
36,0,1,28,0,1,1,0,2,0,6,4.0514621540398,1
49,0,1,18,23,1,0,0,2,0,7,4.24156264992859,0
243,85,3,60,10,0,5,0,5,3,23,4.786508762635632,1
116,6,0,15,93,1,14,0,1,0,21,4.407793308876763,0
36,3,1,29,0,0,0,0,2,0,5,4.048688113203415,1
20,0,1,12,1,0,0,0,2,0,6,3.446439344671015,0
86,9,1,48,31,0,2,0,2,0,11,4.547417081636497,1
25,0,1,16,1,1,0,0,2,0,6,3.733660689688185,0
76,0,1,32,37,0,1,0,2,0,11,4.2754758312997145,1
42,0,1,16,18,1,0,0,2,0,8,3.8152023999804863,1
23,0,1,16,0,0,0,0,2,0,5,3.675310868912364,0
36,9,3,28,1,0,0,0,4,0,8,4.239097917988785,1
29,0,1,20,1,1,0,0,2,0,6,4.021268494903766,0
64,0,2,27,29,1,3,0,3,0,11,4.405388867995137,0
82,7,1,17,57,1,9,0,2,0,17,4.502318512307617,0
34,0,1,26,1,0,0,0,2,0,6,4.101881223476018,0
32,6,0,14,11,0,0,0,1,0,6,4.0,1
50,0,1,20,22,1,0,0,3,0,9,4.143144940981577,0
64,6,1,14,43,0,0,0,3,0,10,4.272729102437745,0
158,9,1,39,92,0,2,0,2,0,22,5.338078951721773,1
41,3,1,33,1,0,1,0,2,0,7,4.113172736114331,1
165,43,1,16,16,1,1,0,7,1,21,5.481432384858772,1
45,0,0,24,14,0,2,0,1,0,9,4.2837524746274465,1
29,0,1,21,1,0,0,0,2,0,6,3.978333581185264,0
39,1,1,22,10,0,0,0,3,0,8,4.028490680178816,1
33,8,1,14,11,1,0,0,2,0,6,4.27137063437885,1
49,10,1,17,7,1,0,0,2,0,8,4.608909588704101,0
41,1,2,22,11,1,1,0,3,0,10,4.336227541668639,1
36,0,2,27,1,1,0,0,3,0,7,3.8956388075276664,0
64,0,1,16,41,0,6,0,3,0,13,4.184171884241178,0
52,0,1,27,18,0,0,0,3,0,8,3.997644767295238,0
110,6,1,13,89,1,14,0,2,0,23,4.355414907728972,0
119,4,1,16,96,0,12,0,3,0,22,4.748974591925935,0
28,1,0,14,7,0,0,0,1,0,6,3.8518232255517657,1
38,0,1,11,20,0,0,0,3,0,9,3.75072085582303,1
107,2,2,18,6,1,0,0,3,0,19,4.650601478609388,0
80,21,0,15,58,0,0,0,2,0,9,4.713574463632383,1
203,0,1,18,178,0,0,0,8,0,36,3.895109220039529,1
81,6,2,30,43,1,4,0,4,0,14,4.472264899215674,0
58,0,1,19,31,1,0,0,3,0,10,4.223325823567663,0
28,0,1,20,1,0,0,0,2,0,6,3.842370993177109,0
404,49,0,11,73,0,1,0,2,1,15,5.1300843268452585,1
154,27,3,31,115,1,0,0,4,0,14,5.022609458182803,1
62,0,2,16,38,1,2,0,3,3,10,4.250184366971641,0
36,0,1,19,10,0,0,0,2,0,7,4.0860486123130375,0
57,10,1,21,29,0,1,0,2,0,9,4.569046154211971,1
289,67,1,33,64,1,1,0,3,0,35,5.506512386892675,1
45,0,2,24,14,0,0,0,3,0,9,4.127762474435138,1
31,0,1,24,0,0,0,0,2,1,5,4.106949132758152,1
57,10,1,21,29,0,1,0,2,0,9,4.510362330212912,1
238,75,1,17,6,1,8,0,3,0,35,5.359925977235665,1
50,1,0,18,25,0,0,0,2,0,8,4.063981820580905,1
34,0,1,19,7,1,1,0,2,0,9,4.172185915404347,0
22,2,1,14,1,0,0,0,2,0,6,3.629219686524096,0
56,7,1,28,21,0,0,0,2,0,8,4.380742146844556,1
39,0,1,31,1,0,0,0,2,0,6,4.060416641661804,0
54,5,1,24,22,1,1,0,3,0,10,4.100105160750669,1
60,8,2,20,33,0,1,0,3,0,12,4.477049763244838,1
47,0,1,19,20,1,2,0,2,0,9,4.153007937189823,0
35,0,1,27,1,0,1,0,2,0,7,3.971302302288371,1
118,24,3,42,19,0,0,0,4,3,17,4.730657929878944,1
43,0,1,16,20,0,2,0,3,0,9,4.036762290472924,1
101,1,1,30,32,1,1,1,5,0,16,4.586789423896517,1
65,0,1,24,34,0,3,0,3,0,10,4.140525121416121,0
41,0,1,19,15,0,0,0,3,0,8,4.11073699294092,0
22,0,0,15,0,0,0,0,1,0,4,3.970573095811684,0
79,21,2,28,43,1,1,0,4,0,15,4.631462597057423,1
54,10,1,18,29,0,1,0,2,0,9,4.572030039553706,1
81,0,0,20,54,0,1,0,2,0,13,4.1948413989337325,1
95,12,1,43,45,0,4,0,3,0,13,4.356478178651636,1
42,2,3,24,11,0,0,0,5,0,9,4.061976875613826,1
29,2,1,20,1,1,0,0,2,0,6,4.021268494903765,0
124,1,0,16,37,0,3,0,3,1,24,4.851740814613696,1
52,0,0,15,30,0,0,0,2,0,8,4.236725603940039,1
37,0,1,29,1,0,0,0,2,0,6,3.969607339117404,0
77,9,1,31,38,1,4,0,2,0,14,4.777887801550823,1
35,1,1,22,1,1,1,0,2,0,9,4.229003731107053,1
39,8,1,25,7,0,0,0,2,0,7,4.3748951674692504,1
26,0,1,19,0,0,0,0,2,0,5,3.9500637564362098,0
57,10,1,16,34,0,3,0,2,0,10,4.391855531929343,0
51,10,2,43,1,0,2,0,3,0,9,4.509989802458864,1
34,0,1,25,1,1,0,0,2,0,6,3.917626443873359,0
84,0,0,30,47,0,2,0,2,1,12,4.23580353402117,1
67,4,1,27,33,0,4,0,2,0,10,4.498394228671842,0
55,4,1,21,27,0,0,0,3,0,9,4.301649204701856,1
63,8,1,18,37,1,2,0,2,0,10,4.455211424897841,0
30,0,1,22,0,1,0,0,2,0,5,3.989898095464288,1
38,0,1,31,0,0,0,0,2,0,5,3.988077434998132,0
29,0,1,17,4,1,0,0,2,0,7,3.8833374604210062,1
91,27,2,14,70,0,0,0,3,0,14,4.633240382382301,1
46,0,1,16,22,1,0,0,2,0,9,4.297336478740345,0
35,0,1,22,6,0,0,0,2,0,7,4.011585431837429,0
58,6,0,19,7,0,0,0,1,0,10,4.530503090650141,1
22,0,0,13,1,1,0,0,1,0,5,3.7544418457133446,1
25,0,1,14,4,0,1,0,2,0,8,3.653660689688185,1
34,0,1,15,12,0,1,0,2,0,8,4.182907326480826,0
41,0,1,18,16,0,0,0,2,0,7,4.070847431394585,0
197,72,0,16,16,0,1,0,2,2,15,4.716078024632481,1
73,0,1,22,44,0,3,0,3,0,13,4.364721142205793,1
80,4,1,14,10,1,2,0,4,0,16,4.593453957701922,0
81,6,1,25,49,0,5,0,3,0,14,4.441840288762464,0
77,39,0,15,55,0,0,0,2,0,10,4.35539339926979,1
57,0,1,24,26,0,0,0,5,1,9,4.102272419180632,0
51,0,1,22,22,0,0,0,2,1,10,4.161924117664489,1
35,0,0,13,15,0,0,0,1,0,6,4.093149802473811,0
48,0,1,21,20,0,1,0,2,0,8,4.170042772369206,0
81,21,1,27,47,0,0,0,2,0,8,4.724195417197981,1
55,0,1,16,31,1,0,0,2,0,9,4.317190167834098,0
43,0,0,12,23,1,1,0,4,1,10,4.175696440497044,1
133,31,2,18,107,1,7,0,4,0,27,5.155280064355286,0
50,15,1,42,1,0,4,0,2,0,10,4.448367439558377,1
24,4,1,16,1,0,0,0,2,0,6,3.855388542207534,0
132,5,1,16,24,1,0,0,3,0,10,5.300695283095074,1
24,0,1,15,1,1,0,0,2,0,6,3.636842188131012,0
31,0,2,23,1,0,0,0,3,0,7,4.018081793978685,0
69,8,1,23,39,0,1,0,2,0,12,4.449894428171292,1
71,0,1,19,45,0,0,0,2,0,11,4.390453240341518,0
37,1,2,29,0,1,1,0,3,0,7,4.1317695012795665,1
61,2,1,23,11,0,0,0,3,0,10,4.487473402852922,0
83,6,0,11,64,1,11,0,1,0,18,4.347225079617512,0
80,7,1,23,49,1,6,0,3,0,15,4.529749859046178,0
42,5,1,14,21,0,0,0,3,0,9,4.282098601752792,0
36,0,1,27,1,1,0,0,2,0,6,3.863826390090816,0
26,0,1,18,1,0,0,0,2,0,6,3.796217602590056,1
44,0,2,36,1,0,0,0,3,0,7,4.056054210413333,1
102,17,0,7,1,0,1,0,3,0,19,5.19234963774057,1
41,13,2,15,19,0,0,0,4,0,10,4.314749870418975,1
38,0,1,19,12,0,1,0,2,0,8,4.0407090139455,0
129,1,1,16,106,0,16,0,2,0,23,4.353705089710173,0
63,0,0,21,35,0,0,0,1,0,9,4.404622678743983,0
34,0,1,26,1,0,1,0,2,0,7,4.006436738245531,0
34,0,1,25,1,1,1,0,2,0,7,4.1973257087065035,1
18,0,0,9,1,1,0,0,1,0,5,3.419381945646371,0
59,0,1,15,37,0,0,0,2,0,11,4.217578117878323,0
74,0,0,21,46,0,0,0,2,0,11,4.280815030017584,1
64,7,1,15,5,0,0,0,2,0,14,4.798533547037796,0
154,24,3,38,12,0,2,0,5,0,15,5.569025483132769,1
17,0,1,9,1,0,0,0,2,0,6,3.0130709291038453,0
58,0,1,26,25,0,0,0,3,0,8,4.2580846585849645,0
41,14,1,33,1,0,0,0,2,0,6,4.301839504248711,1
45,0,1,17,21,0,0,0,2,0,9,4.064323519495731,1
44,0,1,24,12,1,0,0,3,0,7,4.265583322887732,1
41,0,1,33,1,0,0,0,2,0,6,4.043544614839371,0
32,2,1,24,1,0,0,0,2,0,6,3.8431390622295662,1
25,0,2,16,1,1,0,0,3,0,7,3.7230741894285697,0
69,13,3,35,26,1,1,1,5,0,11,4.680937594980808,1
40,0,1,17,15,1,0,0,2,0,7,4.027567157116928,0
142,70,1,20,114,1,2,0,3,0,10,4.8272050459306906,1
65,0,1,18,39,1,3,0,2,0,11,4.328319598590691,0
33,0,0,13,12,1,1,0,1,0,7,4.12728313431329,1
50,0,3,33,10,0,0,0,5,0,9,4.04488945173324,1
75,20,1,15,33,0,0,0,2,0,9,4.998101856845239,1
13,1,0,6,0,0,0,0,1,0,4,3.238901256602631,0
27,0,1,19,1,0,1,0,2,0,7,3.884155094595805,0
107,17,1,19,81,0,1,0,2,0,14,4.6146072685739075,1
76,12,2,27,42,0,1,0,3,0,9,4.517875625873007,0
43,0,1,16,19,1,0,0,2,0,8,4.254023546409849,0
63,8,1,25,31,0,0,0,3,0,8,5.008715637648269,1
67,19,4,40,20,0,0,0,5,0,10,4.351641109254515,1
76,0,0,20,48,1,3,0,3,1,14,4.157137430514306,1
47,0,1,19,21,0,1,0,2,0,8,4.13131538381421,0
45,22,1,29,8,1,0,0,2,0,6,4.34998469665736,1
42,0,1,24,11,0,2,0,3,0,9,4.0580531366523855,1
34,1,1,26,1,0,1,0,2,0,7,4.182907326480826,1
26,0,0,18,1,0,1,0,1,1,6,3.8150724101159423,1
59,0,3,33,18,1,0,0,8,0,12,4.272580024621315,1
73,5,3,41,24,1,2,0,4,0,14,4.468035730500414,1
64,3,0,19,38,0,1,0,1,1,10,4.542183985216441,1
60,5,0,22,31,0,2,0,1,0,12,4.43624341298306,1
46,2,0,24,15,0,0,0,2,0,7,4.218364129593801,1
68,0,1,26,35,0,1,0,3,0,11,4.090308982826451,1
58,4,4,50,1,0,2,0,5,0,11,4.130170660497148,1
30,0,2,22,1,0,0,0,3,0,7,4.047742678581274,0
34,2,1,12,15,0,0,0,3,0,8,3.9398290174664017,0
45,0,1,13,25,0,0,0,2,0,10,4.354936219469004,0
56,0,2,29,20,0,0,0,3,0,10,4.095775075058242,1
32,0,1,22,1,0,0,0,2,0,7,4.030639062229566,1
79,0,1,27,45,0,5,0,2,0,11,4.365189654783279,0
51,6,1,24,20,0,0,0,3,0,8,4.382730488818215,0
123,8,1,39,76,1,9,0,2,0,19,4.426510673364331,0
60,0,1,13,39,1,6,0,2,0,12,4.317155962520949,0
65,8,1,19,39,0,5,0,2,0,12,4.529513006264496,0
60,0,1,19,34,0,3,0,3,0,11,4.168925079361264,0
38,0,2,30,1,0,1,0,3,0,8,4.11583409216322,1
52,0,1,21,24,0,2,0,2,0,9,4.20093647869807,0
47,19,0,10,30,0,1,0,2,0,9,4.408327086125994,1
66,29,0,10,49,0,0,0,2,0,14,4.386245243748387,1
127,20,3,50,20,0,1,0,4,3,19,4.79860853814898,1
31,0,1,23,0,1,0,0,2,0,5,4.0022680844408445,1
75,0,1,24,44,0,6,0,2,0,14,4.2267523182502655,0
51,1,1,18,25,1,2,0,2,0,9,4.3679287730895195,0
37,0,1,28,1,1,0,0,2,0,6,4.060012149061902,0
165,54,1,21,27,0,6,1,4,0,20,4.864368007675684,1
55,0,2,47,1,0,2,0,3,0,9,4.193027960137546,0
60,3,0,16,37,0,2,0,1,0,11,4.39129564611606,1
30,0,1,22,1,0,0,0,2,0,6,3.777747162910945,0
67,0,1,29,31,0,1,0,3,0,10,4.573353840183968,0
57,1,0,14,36,0,0,0,2,0,9,4.323432119124253,1
83,7,1,16,46,1,0,0,2,0,12,5.094549371859049,1
46,6,3,38,1,0,2,0,4,0,10,4.412270315214323,1
94,9,1,24,62,1,7,0,2,0,17,4.517802183302875,0
37,2,1,24,1,1,0,0,2,0,10,4.4251412032329,0
33,4,1,25,1,0,0,0,2,0,6,3.850937210714388,1
55,9,1,16,31,1,0,0,2,0,8,4.343294551164643,1
36,0,0,12,16,1,0,0,1,0,6,3.905764584655452,0
70,3,3,40,23,0,3,0,5,1,13,4.319736009796417,1
26,0,0,15,4,0,0,0,1,0,6,3.825251737288651,1
22,0,1,13,1,1,0,0,2,0,6,3.7887549139935026,1
74,11,1,14,10,1,1,0,4,0,15,4.688258432787212,0
27,0,1,19,0,1,1,0,2,0,6,3.90231157591703,1
38,0,0,7,23,1,3,0,1,0,8,4.11583409216322,0
46,0,1,16,22,1,0,0,2,0,9,4.294663586209603,0
84,5,0,10,20,1,4,0,2,0,15,4.451259911969211,0
65,22,1,13,27,0,1,0,3,0,12,4.46187119214479,1
32,0,1,24,1,0,0,0,2,0,6,4.226409765557392,1
74,8,0,17,49,1,2,0,1,0,9,4.603128751566543,0
36,0,1,17,12,0,0,0,2,0,7,3.995906598484245,1
128,18,3,50,20,1,1,0,4,3,19,4.7713919506518225,1
34,0,1,25,1,1,1,0,2,0,7,4.079678649882975,0
67,19,1,17,43,0,4,0,3,0,13,4.804457473846118,0
36,0,1,27,1,1,0,0,2,0,6,3.8956388075276673,0
42,0,1,24,11,0,0,0,3,1,7,4.320423374953669,1
27,0,1,20,0,0,0,0,2,1,5,4.032303242743954,1
26,0,1,18,1,0,0,0,2,0,6,3.8441065448145375,0
19,0,0,10,1,1,0,0,1,0,5,3.536886723742167,1
57,0,1,16,34,0,0,0,3,0,9,3.989596112746532,0
35,0,0,24,4,0,0,0,1,0,6,4.09314980247381,1
92,21,1,18,67,0,1,0,2,1,12,4.737932271547935,1
43,3,1,16,20,0,1,0,3,0,8,4.582900510365111,0
40,0,1,20,13,0,0,0,2,0,7,4.375070520364182,0
73,13,0,14,16,1,0,1,4,0,13,4.84943453926407,1
74,1,0,20,47,0,0,0,4,0,12,4.236084704826945,1
30,0,1,21,1,1,0,0,2,0,6,3.72323142879762,0
51,10,2,43,1,0,2,0,3,0,9,4.470774116184353,1
38,0,1,17,14,0,0,0,2,0,7,4.010570934268483,0
77,26,1,27,42,1,0,0,3,0,8,4.729412560890419,1
34,2,1,13,13,1,1,0,2,0,7,4.13850217929474,0
60,0,2,17,36,0,2,0,3,0,10,4.142749405075779,0
52,1,0,15,29,1,0,0,2,0,9,4.296714363147035,1
26,0,0,19,0,0,0,0,1,0,4,3.979097891134804,1
115,10,1,15,76,1,0,0,2,0,15,5.4657657857235264,1
32,0,2,24,1,0,1,0,3,0,8,4.045958593344349,1
107,1,1,14,8,0,0,0,6,1,26,4.472671301142113,1
27,0,1,18,1,1,0,0,2,0,6,3.708048150071232,0
21,0,0,13,1,0,0,0,1,0,5,3.748994803525096,1
35,0,1,26,1,1,0,0,2,0,6,4.207435516759525,0
26,1,1,18,1,0,0,0,2,0,6,3.8441065448145375,0
100,22,1,18,75,0,1,0,3,1,13,4.7320473265817995,1
62,0,1,23,31,1,0,0,3,0,9,4.064656950051862,0
47,0,0,20,20,0,0,0,1,0,6,4.000981404685001,1
50,0,1,23,19,1,1,0,2,0,8,4.191272380112911,0
40,4,0,14,19,0,0,0,1,0,8,4.334183719779189,0
57,2,0,20,30,0,0,0,1,0,8,4.278445120583552,1
68,0,1,15,46,0,0,0,3,0,9,4.287409488398752,0
66,4,1,17,42,0,4,0,2,0,12,4.182123431167779,0
38,0,2,29,1,1,0,0,3,0,7,4.1615008683082095,0
48,2,4,25,1,0,0,0,5,0,13,4.319773835029479,1
49,0,1,18,24,0,1,0,2,0,8,4.149925405118935,0
42,5,1,14,21,0,0,0,3,0,9,4.3297176493718394,0
107,16,1,19,81,0,1,0,2,0,14,4.488198040206332,1
72,0,1,15,50,0,6,0,2,0,12,4.426549397655204,0
38,0,1,25,6,0,0,0,2,0,6,4.063202513215852,0
47,0,1,16,23,1,0,0,2,0,8,4.125625884470613,0
202,24,1,18,177,0,0,0,2,0,9,5.669561471412972,1
61,0,1,18,36,0,3,0,2,0,10,4.284776222908656,0
30,0,1,22,0,1,0,0,2,0,5,3.6980685120588386,0
97,5,1,17,72,1,8,0,3,0,18,4.426283720408966,0
19,0,0,12,0,0,0,0,1,0,4,3.43162356584743,0
34,0,1,26,1,0,0,0,2,0,6,3.833663121159437,0
34,3,1,25,1,1,0,0,2,0,6,3.95424739969208,1
95,7,1,18,3,1,1,1,4,0,13,4.945877387543208,1
31,0,1,23,1,0,1,0,2,0,7,3.9746954079158976,1
30,0,1,22,1,0,1,0,2,0,7,4.056564762130954,1
99,11,1,15,76,1,0,0,2,0,10,5.250110787312094,1
56,6,3,38,10,1,2,0,5,0,11,4.296580655376752,1
21,0,0,12,2,0,0,0,1,0,5,3.748994803525095,1
126,18,3,50,19,0,1,0,4,3,18,4.829069734504341,1
58,0,0,19,32,0,4,0,1,0,10,4.267656323446063,0
50,0,1,24,18,1,0,0,3,0,7,4.11127238011291,0
110,20,1,38,64,1,2,0,3,0,12,4.797786816021696,1
37,0,1,18,12,0,0,0,2,0,6,4.242576676147401,0
29,0,1,20,1,1,0,0,2,0,6,3.784897702756409,0
31,0,1,16,7,1,0,0,2,0,6,4.018081793978685,0
23,0,0,15,1,0,0,0,1,0,5,3.849223912390625,1
56,0,1,21,28,0,1,0,2,0,8,4.024346503629671,0
23,0,1,14,1,1,0,0,2,0,6,3.729446194905257,0
57,6,0,18,6,0,0,0,1,0,9,4.475274610914667,1
77,23,0,23,47,0,0,0,1,0,7,4.732849736299386,1
63,11,1,19,37,0,0,0,2,0,12,4.453880424277104,1
276,92,1,31,72,0,0,0,4,2,22,4.82013470100594,1
85,1,0,10,67,1,11,0,1,0,17,4.0398883413592515,0
37,1,1,30,0,0,0,0,2,0,5,4.1416216087552495,0
96,27,2,20,69,0,0,0,4,0,9,5.276121453932151,1
32,0,1,16,9,0,1,0,3,0,8,3.8431390622295662,0
82,5,1,26,18,0,0,0,3,0,14,4.925843584907627,1
23,0,1,14,1,1,0,0,2,0,6,3.4357554339416274,0
70,17,3,45,17,1,2,0,5,0,12,4.59877690394829,1
33,0,1,25,1,0,0,0,2,0,6,3.9424387261281417,0
108,8,1,17,84,0,10,0,2,0,19,4.550698905074092,0
54,0,1,16,30,1,0,0,2,0,9,4.155544391485686,0
25,0,0,18,0,0,0,0,1,0,4,3.703465189601647,0
26,0,1,17,1,1,1,0,2,0,7,3.873140679513132,1
58,0,1,16,34,1,0,0,2,0,10,4.420324478140431,0
24,1,1,16,1,0,0,0,2,0,6,3.7201755214643457,0
84,0,2,26,51,0,3,0,4,0,17,4.2444972267995595,1
45,0,1,16,21,1,0,0,2,0,8,4.32231553003877,0
69,0,0,25,37,0,0,0,2,0,10,4.345227400467926,1
30,3,1,23,0,0,0,0,2,0,5,3.8980685120588383,1
53,0,1,17,29,0,0,0,2,0,9,4.359442624129597,0
56,0,0,11,37,1,1,0,2,0,11,4.132525458810804,1
42,0,0,8,27,0,0,0,2,0,9,4.0916224112766,0
30,0,1,22,1,0,0,0,2,0,6,3.961406329721843,0
111,0,0,18,86,0,4,0,2,2,13,4.455936174054109,1
32,0,1,23,1,1,1,0,2,0,7,4.030639062229566,0
243,25,1,25,210,1,4,0,2,4,27,4.743603799995627,1
50,4,1,16,26,1,0,0,2,0,9,4.458171939471839,0
34,0,1,26,1,0,0,0,2,0,6,3.9620315910594455,0
37,0,1,19,11,0,0,0,2,0,8,3.935955649986687,0
89,12,1,15,66,1,6,0,2,0,16,5.088956150038737,0
51,0,1,15,28,1,5,0,2,0,12,4.207149735045994,0
39,0,2,24,8,0,1,0,3,0,9,4.067202859776943,1
40,3,1,31,1,1,1,0,2,0,7,4.034829508503261,1
128,19,3,50,20,1,1,0,4,3,19,4.68876964428174,1
26,0,1,18,1,0,0,0,2,0,6,3.921029621737614,0
53,0,1,23,23,0,0,0,3,0,10,3.998698935851037,0
75,0,1,30,38,0,0,0,2,1,9,4.280645772372131,0
67,4,0,15,45,0,2,0,2,0,12,4.25019735578989,1
54,0,1,17,29,1,0,0,2,0,10,4.474123438112912,0
60,6,0,22,31,0,2,0,1,0,11,4.475385338743006,1
27,0,1,16,4,0,0,0,2,0,7,3.5137847242254345,0
64,0,3,39,17,1,1,0,5,0,11,4.38502739943295,1
82,5,1,16,46,1,0,0,2,0,13,5.175919651086608,1
73,8,0,12,54,0,5,0,1,0,14,4.508739122780824,0
59,0,1,26,26,0,1,0,3,0,8,4.479355125303006,0
77,14,0,23,47,0,0,0,1,0,7,4.537247216966655,1
28,0,1,19,1,1,0,0,2,0,6,3.842370993177108,0
75,0,3,56,12,0,19,0,5,2,29,4.014222680620117,1
34,0,1,25,1,1,0,0,2,0,6,3.951310179982966,0
15,0,0,8,0,0,0,0,1,0,4,3.373557262275185,0
84,4,1,18,58,1,5,0,2,0,12,4.418430965959423,0
52,6,1,18,7,0,0,0,2,0,11,4.519976679963127,1
74,5,1,14,53,0,0,0,3,0,15,4.776841629570238,1
26,0,1,18,1,0,0,0,2,0,6,4.026986833359286,0
29,0,0,10,12,0,0,0,2,0,7,3.6335059949783672,1
52,0,2,27,18,0,1,0,5,2,12,4.344603305371517,1
30,0,1,22,1,0,0,0,2,0,6,3.7525842461721624,0
66,0,1,20,39,0,0,0,3,0,11,4.546002407395105,0
22,0,1,13,1,1,0,0,2,0,6,3.7544418457133446,0
29,0,1,17,5,0,0,0,2,0,7,3.866433150225384,1
96,13,1,14,74,1,11,0,2,0,19,4.950360737745861,0
47,0,0,15,25,0,3,0,1,0,9,4.264606075441666,0
50,0,1,16,27,0,0,0,3,0,9,4.079079570624174,0
60,0,1,18,35,0,2,0,2,0,9,4.105972054803331,0
34,6,1,25,1,1,2,0,2,0,8,4.395998870534841,1
45,1,1,15,23,0,0,0,3,0,9,3.780881575003209,1
18,0,0,11,0,0,0,0,1,0,4,3.614369445886756,0
69,7,1,12,50,0,3,0,3,0,12,4.633906979070133,0
105,1,1,20,78,0,0,0,5,0,16,4.244506510338798,1
20,0,1,13,0,0,0,0,2,0,5,3.484183719779189,0
24,0,1,15,1,1,0,0,2,0,6,3.653107168362811,0
91,0,1,21,37,1,0,1,4,1,15,4.397836471923488,1
45,0,1,16,21,1,0,0,2,0,8,4.119087818311512,0
48,4,1,39,1,1,2,0,2,0,8,4.319773835029479,1
60,2,0,19,34,0,4,0,1,0,10,4.312744920746109,0
206,72,1,12,21,0,1,0,3,2,18,4.729631808071263,1
157,42,1,21,128,1,1,0,4,0,9,5.117699331237956,1
29,0,1,22,0,0,0,0,2,0,5,3.9093680639438846,0
29,2,1,21,1,0,0,0,2,0,6,3.991794254480547,0
33,0,1,24,1,1,0,0,2,0,6,3.8471282101364257,0
49,0,1,17,25,0,0,0,3,0,9,4.311152640422817,0
25,4,0,10,7,1,0,0,1,0,5,4.293660689688184,1
55,0,1,17,31,0,2,0,2,0,11,4.092380568259548,0
75,2,1,25,23,0,0,1,4,0,13,4.3783631118090565,1
66,5,1,20,39,0,7,0,3,0,15,4.487650658991727,0
81,17,1,19,55,0,0,0,2,0,10,4.4629453004235335,1
53,0,1,20,25,1,2,0,3,0,9,4.033761021698655,0
64,0,2,12,44,1,0,0,4,0,12,4.1811933125951875,0
37,0,1,30,0,0,1,0,2,0,6,4.226628285180295,1
31,2,1,23,1,0,0,0,2,0,6,4.147114052043201,0
43,0,1,20,16,0,0,0,2,0,7,4.109306836490687,0
49,0,1,25,17,0,0,0,2,0,7,4.14163209988288,0
128,24,3,50,20,1,1,0,4,3,19,4.751408352803367,1
44,0,1,36,1,0,3,0,2,0,9,4.097701005889715,1
24,0,0,17,0,0,0,0,1,0,4,3.9701755214643457,0
110,28,11,75,28,0,0,0,16,0,21,4.409306278510221,1
64,0,1,22,35,0,0,0,3,0,10,3.845506696105124,1
73,17,1,16,6,0,0,0,3,0,18,4.763617244654611,1
47,2,1,22,17,1,0,0,2,0,9,4.224177681188684,1
72,4,3,39,26,0,2,1,5,0,12,4.623282689827157,1
133,5,8,95,1,0,2,1,10,0,18,4.688109894491512,1
24,0,1,15,1,1,0,0,2,0,6,3.542481250360578,0
47,0,1,17,23,0,0,0,3,1,8,4.147376820030454,1
40,3,1,23,10,0,1,0,3,1,8,4.446439344671015,1
66,0,1,19,40,0,0,0,3,0,10,4.194195120290958,0
54,6,1,18,28,1,1,0,3,0,10,4.486304289866842,0
27,0,1,18,1,1,1,0,2,0,7,4.004344446367528,0
66,6,1,15,38,1,0,0,3,0,12,4.805778877512177,1
46,2,2,20,19,0,0,0,3,1,9,4.501397825434101,1
63,0,1,21,35,0,3,0,2,0,11,4.459045947440479,0
48,0,0,12,28,1,2,0,1,0,8,3.917481250360578,0
135,10,1,32,86,1,2,0,2,0,18,5.202882335570103,1
67,16,1,18,42,0,3,0,2,0,12,4.6756635860387945,0
28,0,0,16,5,0,0,0,1,0,6,3.9946803684089094,1
50,0,0,10,33,0,0,0,1,0,9,4.013340441068115,1
99,0,1,24,68,0,4,0,3,0,14,4.335977254192045,0
63,0,1,24,32,0,3,0,3,0,10,4.262119408447356,0
26,0,1,18,1,0,0,0,2,0,6,3.796217602590056,0
126,47,1,61,10,0,4,0,3,0,15,4.819885997577592,1
21,0,1,12,1,1,0,0,2,0,6,3.748994803525096,0
80,0,1,12,60,1,0,0,2,0,10,4.471039033895928,0
59,0,1,21,30,1,1,0,4,0,9,4.280888922853062,1
66,2,1,30,22,0,1,0,3,0,11,4.354651036439185,0
27,2,1,15,5,0,0,0,2,0,7,3.6619328723735824,1
59,0,1,29,23,0,1,0,3,1,8,4.2808889228530616,1
86,0,1,21,58,0,7,0,2,0,15,4.105370425462037,0
103,5,1,16,80,0,2,0,2,1,17,4.5851835091646285,1
230,80,1,23,34,0,1,0,3,2,20,4.779781874283436,1
59,0,3,41,10,1,0,0,5,0,9,4.130808364000972,1
